Site,Li,Сутки,Неделя,Месяц,Доступ
newsletter600.ru,No,0,0,0,
newsonfire.ru,No,0,0,0,
nezhdun.ru,No,0,0,0,
nfsmile.ru,No,0,0,0,
ngasdf-porse.ru,No,0,0,0,
ngladkih.ru,No,0,0,0,
nhmebmt.ru,No,0,0,0,
nibujvib.ru,No,0,0,0,
nikinail.ru,No,0,0,0,
nikma-style.ru,No,0,0,0,
nioxin-system-1-2-3.ru,No,0,0,0,
nirvanakrasotyfacetime.ru,No,0,0,0,
nivea8marta.ru,No,0,0,0,
niwyrneq.ru,No,0,0,0,
nixonwatche.ru,No,0,0,0,
nizaev.ru,No,0,0,0,
nk-atelier.ru,No,0,0,0,
nkvtxuxo.ru,No,0,0,0,
nlprofy.ru,No,0,0,0,
no-tuberculosis.ru,No,0,0,0,
nobbhzr.ru,No,0,0,0,
nobilia-leninskiy.ru,No,0,0,0,
nobilia-leninsky.ru,No,0,0,0,
noitech.ru,No,0,0,0,
nokia-8800.ru,No,0,0,0,
nomotcaf.ru,No,0,0,0,
nomovsas.ru,No,0,0,0,
nonameproject.ru,No,0,0,0,
nopapillom.ru,No,0,0,0,
nordisland65.ru,No,0,0,0,
noreligium.ru,No,0,0,0,
norigami-shop.ru,No,0,0,0,
note-nn.ru,No,0,0,0,
novahaus.ru,No,0,0,0,
novichihabibl.ru,No,0,0,0,
novostroy-sales.ru,No,0,0,0,
novosyol.ru,No,0,0,0,
novoztimira.ru,No,0,0,0,
novyy-svet2017.ru,No,0,0,0,
now-best.ru,No,0,0,0,
nozhi-chita.ru,No,0,0,0,
nrgtys-porse.ru,No,0,0,0,
nrhtyd-kimer.ru,No,0,0,0,
nrseicj.ru,No,0,0,0,
nsmrec.ru,No,0,0,0,
ntdpk.ru,No,0,0,0,
nte-service.ru,No,0,0,0,
nuitherm.ru,No,0,0,0,
nusylrys.ru,No,0,0,0,
nvhctux.ru,No,0,0,0,
nvl-tomsk.ru,No,0,0,0,
nybypzyv.ru,No,0,0,0,
nyjuuf-kimer.ru,No,0,0,0,
nyutoniya.ru,No,0,0,0,
nzsdbgf.ru,No,0,0,0,
nzstudytrips.ru,No,0,0,0,
o-treid.ru,No,0,0,0,
oabpebx.ru,No,0,0,0,
oblasr.ru,No,0,0,0,
oboi-at-home.ru,No,0,0,0,
obsadnye-korobki.ru,No,0,0,0,
obuchayu.ru,No,0,0,0,
obuchenie-razvitie-rebenka.ru,No,0,0,0,
obuchenie52.ru,No,0,0,0,
oceanjustice.ru,No,0,0,0,
octeva.ru,No,0,0,0,
ocvrsdh.ru,No,0,0,0,
odegdaskidka.ru,No,0,0,0,
odinhsag.ru,No,0,0,0,
odnoklassniki-ok.ru,No,0,0,0,
odnoskazniki.ru,No,0,0,0,
odonta.ru,No,0,0,0,
oecists.ru,No,0,0,0,
oekists.ru,No,0,0,0,
officedeals.ru,No,0,0,0,
officialbritwax-trim.ru,No,0,0,0,
ogacip.ru,No,0,0,0,
ogorodikof.ru,No,0,0,0,
ogorodikoff.ru,No,0,0,0,
ogorodikov.ru,No,0,0,0,
ograconference.ru,No,0,0,0,
oh-dm.ru,No,0,0,0,
ohimgha.ru,No,0,0,0,
ohuhole.ru,No,0,0,0,
ohwoolly.ru,No,0,0,0,
oil-badge.ru,No,0,0,0,
okna-omska.ru,No,0,0,0,
oknasit.ru,No,0,0,0,
oknasvetta.ru,No,0,0,0,
oksanaleonova.ru,No,0,0,0,
old-oceanus.ru,No,0,0,0,
olesiavolkova.ru,No,0,0,0,
olesya-simona.ru,No,0,0,0,
olfrm1do.ru,No,0,0,0,
olgasilivanova.ru,No,0,0,0,
olgasollo.ru,No,0,0,0,
olginka2017.ru,No,0,0,0,
olidan.ru,No,0,0,0,
olipmtrade.ru,No,0,0,0,
oliva-wd.ru,No,0,0,0,
olizok.ru,No,0,0,0,
ollinkirov.ru,No,0,0,0,
ollizok.ru,No,0,0,0,
olmar-travel.ru,No,0,0,0,
olmartravel.ru,No,0,0,0,
olympgk.ru,No,0,0,0,
olypmtrad.ru,No,0,0,0,
omega-krd.ru,No,0,0,0,
one-sushi.ru,No,0,0,0,
oneblade.ru,No,0,0,0,
onemilligram.ru,No,0,0,0,
onenation.ru,No,0,0,0,
onetw0slim.ru,No,0,0,0,
onetwobank.ru,No,0,0,0,
onetwofix.ru,No,0,0,0,
onetwofood.ru,No,0,0,0,
onetwogrill.ru,No,0,0,0,
onetwomeat.ru,No,0,0,0,
onetwomed.ru,No,0,0,0,
online-bingo-boom-na-dengy.ru,No,0,0,0,
online-zakup.ru,No,0,0,0,
online2card.ru,No,0,0,0,
online2offline.ru,No,0,0,0,
onlineona.ru,No,0,0,0,
onlinerun.ru,No,0,0,0,
onlinevzr.ru,No,0,0,0,
onmars.ru,No,0,0,0,
oolsd-kimer.ru,No,0,0,0,
ooo-impulse-m.ru,No,0,0,0,
op-con.ru,No,0,0,0,
opalubka-profi.ru,No,0,0,0,
oparazitah.ru,No,0,0,0,
open-prague.ru,No,0,0,0,
opencompositing.ru,Yes,0,0,12,
ophites.ru,No,0,0,0,
optica-prima-plus.ru,No,0,0,0,
optika-balakovo.ru,No,0,0,0,
optom-belyo.ru,No,0,0,0,
optonik.ru,No,0,0,0,
optraaz.ru,No,0,0,0,
opyvgpq.ru,No,0,0,0,
orange-service31.ru,No,0,0,0,
orebrennaya.ru,No,0,0,0,
oremi.ru,Yes,0,3,5,
orencctv.ru,No,0,0,0,
oreshaka.ru,No,0,0,0,
org-motors.ru,No,0,0,0,
organicproshop.ru,No,0,0,0,
orgmotors.ru,No,0,0,0,
oriflameufa.ru,No,0,0,0,
ortizstyle.ru,No,0,0,0,
osagoforum.ru,No,0,0,0,
oshtura.ru,No,0,0,0,
osk-klinok.ru,No,0,0,0,
oskarnsk.ru,No,0,0,0,
oskolparty.ru,Yes,1,6,30,
osobyj-povod.ru,No,0,0,0,
osontravel.ru,No,0,0,0,
ostrovmira.ru,Yes,1,7,28,
oswold.ru,No,0,0,0,
otazhtrick.ru,No,0,0,0,
otbatshop.ru,No,0,0,0,
otys.ru,No,0,0,0,
otzimai.ru,No,0,0,0,
otzovichkoffall.ru,Yes,157,963,4386,
otzyvyonline.ru,No,0,0,0,
ourcare24.ru,No,0,0,0,
outbade.ru,No,0,0,0,
outdvents.ru,No,0,0,0,
outgas.ru,No,0,0,0,
outsup.ru,No,0,0,0,
oxiplexap.ru,No,0,0,0,
oxsionserver.ru,No,0,0,0,
ozaloedz.ru,No,0,0,0,
p2y-online.ru,No,0,0,0,
paketkofe.ru,No,0,0,0,
palier.ru,No,0,0,0,
palm-oil.ru,No,0,0,0,
palto-kursk.ru,No,0,0,0,
pancoff.ru,No,0,0,0,
pandoracult.ru,No,0,0,0,
pandusvrn.ru,No,0,0,0,
papawalls.ru,No,0,0,0,
paper-io.ru,Yes,13,34,159,
papilline.ru,No,0,0,0,
paradise-rp.ru,No,0,0,0,
parfum-armell.ru,No,0,0,0,
park-korsakov.ru,No,0,0,0,
parkony.ru,No,0,0,0,
parnik-kazan.ru,No,0,0,0,
parnik-shop.ru,No,0,0,0,
partnerskijklub.ru,No,0,0,0,
patatoys.ru,No,0,0,0,
pawnoexp.ru,No,0,0,0,
pay30.ru,No,0,0,0,
payeer-cran.ru,No,0,0,0,
payeer2xbonus.ru,Yes,56,322,1844,
paying-hyip-monitor.ru,No,0,0,0,
pazla.ru,No,0,0,0,
pb-shop.ru,No,0,0,0,
pearlnhatrang.ru,No,0,0,0,
pechati-store.ru,No,0,0,0,
pechativsamare.ru,No,0,0,0,
pechcam.ru,No,0,0,0,
pegas-cargo.ru,No,0,0,0,
pensiaorej.ru,No,0,0,0,
pensionerilaf.ru,No,0,0,0,
peretyazhka-nsk.ru,No,0,0,0,
perevodmenu.ru,No,0,0,0,
perevozki-tambov.ru,No,0,0,0,
perfect-beauty18.ru,No,0,0,0,
perfect-diner.ru,No,0,0,0,
perfume-kenzo.ru,No,0,0,0,
perfume-set.ru,No,0,0,0,
peskobaza.ru,No,0,0,0,
peskobaza52.ru,No,0,0,0,
peskovoz52.ru,No,0,0,0,
petercb.ru,No,0,0,0,
peterkorolev.ru,No,0,0,0,
petsforward.ru,Yes,1,16,137,
petter-group.ru,No,0,0,0,
pezigwoj.ru,No,0,0,0,
pharmalaw.ru,No,0,0,0,
pharmx.ru,No,0,0,0,
phfz.ru,No,0,0,0,
phoneacc.ru,Yes,0,2,6,
phonezap.ru,No,0,0,0,
pidjeum-shop.ru,No,0,0,0,
pifzxd886h.ru,No,0,0,0,
ping-books.ru,No,0,0,0,
pipsquigz.ru,No,0,0,0,
piptop.ru,No,0,0,0,
pirogispb.ru,No,0,0,0,
pitcargo.ru,Yes,42,410,2225,
pitom-nik.ru,No,0,0,0,
pizimnag.ru,No,0,0,0,
pknemo.ru,No,0,0,0,
pkopt.ru,No,0,0,0,
pkt4u-journal.ru,No,0,0,0,
plan2planet.ru,No,0,0,0,
planetascrap.ru,No,0,0,0,
planetasoveta.ru,No,0,0,0,
plastikovye-okna15.ru,No,0,0,0,
player12.ru,No,0,0,0,
playper.ru,No,0,0,0,
plazavolgograd.ru,No,0,0,0,
pleteneva.ru,No,0,0,0,
plitka-posad.ru,No,0,0,0,
pljazhimore.ru,No,0,0,0,
ply-online.ru,No,0,0,0,
pobeda-stail.ru,Yes,5,37,188,
podarilyubimoy.ru,No,0,0,0,
podarki-str.ru,No,0,0,0,
podarki-v-rasune.ru,No,0,0,0,
podarki38tut.ru,No,0,0,0,
podarkibezzaparki.ru,Yes,108,731,2979,
podhalan.ru,No,0,0,0,
pogoda159.ru,No,0,0,0,
pohalzob.ru,No,0,0,0,
poiski-raboty.ru,No,0,0,0,
poitreal.ru,No,0,0,0,
pokervkvk1.ru,No,0,0,0,
pokervkvk2.ru,No,0,0,0,
poleruy.ru,No,0,0,0,
poleznoyznat.ru,No,0,0,0,
poligrafiyatop.ru,No,0,0,0,
poliklinikaexem.ru,No,0,0,0,
polires.ru,No,0,0,0,
politizm.ru,No,0,0,0,
polymer-eu.ru,No,0,0,0,
pomosch-compu.ru,No,0,0,0,
pomosch-kompu.ru,No,0,0,0,
poopy.ru,No,0,0,0,
popleks.ru,No,0,0,0,
poprozajka.ru,No,0,0,0,
popubver.ru,No,0,0,0,
porcelanosa-venis.ru,No,0,0,0,
porno112.ru,Yes,6868,12,1385,
pornoinxxx.ru,No,0,0,0,
porsche-wheels.ru,No,0,0,0,
pos58.ru,No,0,0,0,
posaztij.ru,No,0,0,0,
postmonitor.ru,No,0,0,0,
posuda-orsk.ru,No,0,0,0,
potreal.ru,No,0,0,0,
pq24.ru,No,0,0,0,
pqokwph.ru,No,0,0,0,
pr-kniga24.ru,No,0,0,0,
practiscenter.ru,No,0,0,0,
prasadom.ru,No,0,0,0,
prava76.ru,No,0,0,0,
pravo-na-nedvizhimost.ru,No,0,0,0,
pravoedelo-kaluga.ru,No,0,0,0,
pravoroom.ru,No,0,0,0,
pravovoitsentr.ru,No,0,0,0,
prechistenka31.ru,No,0,0,0,
preduralsk-neft.ru,No,0,0,0,
premium-time.ru,No,0,0,0,
priimi.ru,No,0,0,0,
primeglobal.ru,No,0,0,0,
prince-roses.ru,No,0,0,0,
print-shirts.ru,No,0,0,0,
printbags.ru,No,0,0,0,
printshir.ru,Yes,2,14,113,
prionix.ru,No,0,0,0,
privatefilm.ru,No,0,0,0,
privatemovie.ru,No,0,0,0,
prizbarbaris.ru,No,0,0,0,
prizolof.ru,No,0,0,0,
pro-sitebuilding.ru,No,0,0,0,
pro-vereno.ru,No,0,0,0,
pro100igra.ru,No,0,0,0,
pro2019.ru,No,0,0,0,
pro31.ru,No,0,0,0,
pro517.ru,No,0,0,0,
proautomotor.ru,No,0,0,0,
procatpricepa.ru,No,0,0,0,
prodam123.ru,No,0,0,0,
produbov.ru,No,0,0,0,
prodvizhenie-saitov-v-rostove.ru,No,0,0,0,
prodvizheniye-sajta.ru,No,0,0,0,
proeggs.ru,No,0,0,0,
proektms1.ru,No,0,0,0,
proengineers.ru,No,0,0,0,
prof-photo.ru,No,0,0,0,
profmassager.ru,No,0,0,0,
progamingnews.ru,No,0,0,0,
progarmin.ru,No,0,0,0,
programs-blog.ru,No,0,0,0,
progress-rd.ru,No,0,0,0,
progress-stroy40.ru,No,0,0,0,
prokatpricepa.ru,No,0,0,0,
prokekx.ru,No,0,0,0,
prolight21.ru,No,0,0,0,
prom-product.ru,No,0,0,0,
promalpzakaz.ru,No,0,0,0,
promyvkaotopleniya.ru,No,0,0,0,
pronikon.ru,No,0,0,0,
proobmer24.ru,No,0,0,0,
proofcoins.ru,No,0,0,0,
proplavaem.ru,No,0,0,0,
propovednic.ru,No,0,0,0,
prorablife.ru,No,0,0,0,
proremax.ru,No,0,0,0,
prosalovskiy.ru,No,0,0,0,
prostowindows.ru,No,0,0,0,
protekt48.ru,No,0,0,0,
provanssalon.ru,No,0,0,0,
provmestesnami.ru,No,0,0,0,
proxybrend.ru,No,0,0,0,
psiholog-profline.ru,No,0,0,0,
psiholog-s-vami.ru,No,0,0,0,
pswqowg.ru,No,0,0,0,
psy-tn.ru,No,0,0,0,
psyss.ru,No,0,0,0,
psyxolog-anna.ru,No,0,0,0,
pudring.ru,No,0,0,0,
puexpress.ru,No,0,0,0,
pulsar-electro.ru,No,0,0,0,
puranatura.ru,No,0,0,0,
pureproducts.ru,No,0,0,0,
purilum.ru,No,0,0,0,
pusk-avto.ru,No,0,0,0,
puskozaryad.ru,No,0,0,0,
pustgovoryat1.ru,No,0,0,0,
py-ren.ru,No,0,0,0,
pycinvap.ru,No,0,0,0,
pyren.ru,No,0,0,0,
pyromohx.ru,No,0,0,0,
pzkkqrmz.ru,No,0,0,0,
qanemtyt.ru,No,0,0,0,
qazdr.ru,No,0,0,0,
qcheck.ru,No,0,0,0,
qetqogk.ru,No,0,0,0,
qinexfat.ru,No,0,0,0,
qiotti.ru,No,0,0,0,
qmec.ru,No,0,0,0,
qokowgab.ru,No,0,0,0,
quadromechanics.ru,No,0,0,0,
quisled.ru,No,0,0,0,
quisles.ru,No,0,0,0,
qygabzam.ru,No,0,0,0,
qylubkb.ru,No,0,0,0,
r-septic.ru,No,0,0,0,
rabotavoffice.ru,No,0,0,0,
rabyzgl.ru,No,0,0,0,
radaftem.ru,No,0,0,0,
radar101.ru,No,0,0,0,
radio-department.ru,No,0,0,0,
radioradost.ru,No,0,0,0,
radugaprint57.ru,No,0,0,0,
ralert.ru,No,0,0,0,
ramka-nomer.ru,No,0,0,0,
rantie-bonus.ru,Yes,74,521,2259,
rapidsave.ru,No,0,0,0,
rarity-stroy.ru,No,0,0,0,
rassadamarket.ru,No,0,0,0,
rastjoma.ru,No,0,0,0,
ravepveb.ru,No,0,0,0,
rawen.ru,No,0,0,0,
rawvegancafe.ru,No,0,0,0,
ray-gurmana.ru,No,0,0,0,
razo2igri.ru,No,0,0,0,
razomnimozgi.ru,No,0,0,0,
razvitie-71.ru,Yes,0,4,4,
rczdavj.ru,No,0,0,0,
re-cs.ru,No,0,0,0,
re-cube.ru,No,0,0,0,
rea-excellent.ru,No,0,0,0,
reach-store.ru,Yes,26,148,961,
realbattery.ru,No,0,0,0,
realcrazytravelers.ru,No,0,0,0,
reaspyblicanec.ru,No,0,0,0,
reb-cnt.ru,No,0,0,0,
rebixsef.ru,No,0,0,0,
rebootnow.ru,No,0,0,0,
reboundtag.ru,No,0,0,0,
redacted.ru,No,0,0,0,
redcaviar-dv.ru,No,0,0,0,
rednakse.ru,No,0,0,0,
reedd.ru,No,0,0,0,
reeddiff.ru,No,0,0,0,
reeddiffuser.ru,No,0,0,0,
refhelp.ru,No,0,0,0,
regains.ru,No,0,0,0,
regashop.ru,No,0,0,0,
regbv.ru,No,0,0,0,
region-aero.ru,No,0,0,0,
regionaero.ru,No,0,0,0,
regionstroy35.ru,No,0,0,0,
rehau-mos.ru,No,0,0,0,
reitherm.ru,No,0,0,0,
rejajdag.ru,No,0,0,0,
reklama-vladikavkaz.ru,No,0,0,0,
reklamavladikavkaz.ru,No,0,0,0,
rektgames.ru,Yes,5,22,3158,
rekviem64.ru,No,0,0,0,
relaxchocolate.ru,No,0,0,0,
reliefreska.ru,No,0,0,0,
remidiz.ru,No,0,0,0,
remihab.ru,No,0,0,0,
remont-delo.ru,No,0,0,0,
remont-holodilnikov-na-domu-v-balashihe.ru,No,0,0,0,
remont-holodilnikov154.ru,No,0,0,0,
remont-kn.ru,No,0,0,0,
remont-krasivo.ru,No,0,0,0,
remont-mebeliufa.ru,No,0,0,0,
remont-okon14.ru,No,0,0,0,
remont-okon78.ru,No,0,0,0,
remont-pc-note.ru,No,0,0,0,
remont-pogruzchikov-moskva.ru,No,0,0,0,
remont-stiralnyh-mashin-na-domu-v-balashihe.ru,No,0,0,0,
remont-zamena-zamkov.ru,No,0,0,0,
remontkvartir59.ru,No,0,0,0,
remontokon58.ru,No,0,0,0,
remontovic.ru,No,0,0,0,
remonttelevizorovbarnaul.ru,No,0,0,0,
remstroispb.ru,No,0,0,0,
render-solutions.ru,No,0,0,0,
rentoffice-msk.ru,No,0,0,0,
repech.ru,No,0,0,0,
repinmarketing.ru,No,0,0,0,
repporoop.ru,No,0,0,0,
reserwin.ru,No,0,0,0,
restart116.ru,No,0,0,0,
restcollect.ru,No,0,0,0,
restorankursk.ru,No,0,0,0,
restorationvann.ru,No,0,0,0,
retro102.ru,No,0,0,0,
reynardspb.ru,No,0,0,0,
rh61.ru,No,0,0,0,
rhqjvzpf.ru,No,0,0,0,
riced.ru,No,0,0,0,
riceris.ru,No,0,0,0,
rik-shop.ru,No,0,0,0,
rikynnaw.ru,No,0,0,0,
rim-today.ru,No,0,0,0,
rinatrepairshop.ru,No,0,0,0,
risuj-svetom.ru,No,0,0,0,
ritual-magazin.ru,No,0,0,0,
ritual-slim.ru,No,0,0,0,
river-toys.ru,No,0,0,0,
rjheikl.ru,No,0,0,0,
rk-vodokanal.ru,Yes,0,5,320,
rnuvatneftegas.ru,No,0,0,0,
robo-hobo.ru,No,0,0,0,
robotixzone.ru,No,0,0,0,
rocket-chicks.ru,No,0,0,0,
rockettrade.ru,No,0,0,0,
rododzeh.ru,No,0,0,0,
rofocsyv.ru,No,0,0,0,
rolexdaytonashoprussia.ru,No,0,0,0,
roll-ball.ru,No,0,0,0,
roll-boll.ru,No,0,0,0,
rollandgo.ru,No,0,0,0,
rollball.ru,No,0,0,0,
rollboll.ru,No,0,0,0,
roman-stepanov.ru,No,0,0,0,
romanovald.ru,No,0,0,0,
romanticauto.ru,No,0,0,0,
ronks.ru,No,0,0,0,
ros-serial.ru,Yes,2817,17807,81488,
roscadet.ru,No,0,0,0,
roscomservice.ru,No,0,0,0,
rossckleross.ru,No,0,0,0,
rosteha.ru,No,0,0,0,
rostovdostavka.ru,No,0,0,0,
rostvorchestvo.ru,No,0,0,0,
royalshaving.ru,No,0,0,0,
roza-iyga.ru,No,0,0,0,
rozland.ru,No,0,0,0,
rsk-garantkachestva.ru,No,0,0,0,
rswheel.ru,No,0,0,0,
rsz24.ru,No,0,0,0,
rtgrad.ru,No,0,0,0,
ru-login-auth.ru,No,0,0,0,
ru-nvidia.ru,No,0,0,0,
ru-parfumer.ru,No,0,0,0,
ru-parnik.ru,No,0,0,0,
ruali.ru,No,0,0,0,
rubostock.ru,No,0,0,0,
rucrimea-open.ru,No,0,0,0,
rucyhjab.ru,No,0,0,0,
rudle.ru,Yes,12,39,39,
rugnivz.ru,No,0,0,0,
rumomjex.ru,No,0,0,0,
runchallenge.ru,No,0,0,0,
runningchallenge.ru,No,0,0,0,
ruolymptrade.ru,No,0,0,0,
ruparnik.ru,No,0,0,0,
rupvaiz.ru,No,0,0,0,
rus-ledenec.ru,No,0,0,0,
rus-maz.ru,No,0,0,0,
rus-parnik.ru,No,0,0,0,
rusautolombard.ru,No,0,0,0,
rusdiesel77.ru,No,0,0,0,
rusjustice.ru,No,0,0,0,
rusmayolika.ru,No,0,0,0,
russ-restaurant.ru,No,0,0,0,
russhia.ru,No,0,0,0,
russian-decor.ru,No,0,0,0,
russian-tenor.ru,No,0,0,0,
russiandekor.ru,No,0,0,0,
russkychay.ru,No,0,0,0,
russlandrhs.ru,No,0,0,0,
rusteplitsa.ru,No,0,0,0,
rutrubka.ru,No,0,0,0,
rutted.ru,No,0,0,0,
ruwebguru.ru,No,0,0,0,
rva-studio.ru,No,0,0,0,
rvs-notes.ru,No,0,0,0,
rybachye2017.ru,No,0,0,0,
ryqumzel.ru,No,0,0,0,
s-bal.ru,Yes,1,12,29,
s-site.ru,No,0,0,0,
s0lar-energy.ru,Yes,36,276,1165,
s7mk9wm9l.ru,No,0,0,0,
sa3sa.ru,No,0,0,0,
sacawreh.ru,No,0,0,0,
sadik-2.ru,No,0,0,0,
sadovaia-mebel.ru,No,0,0,0,
sadovayalavka.ru,No,0,0,0,
saenko-web.ru,No,0,0,0,
sagcini.ru,No,0,0,0,
saitvisitka.ru,No,0,0,0,
sajt-pod-kljuch.ru,No,0,0,0,
sakevqib.ru,No,0,0,0,
salatyisalatiki.ru,Yes,3,8,42,
sale-63.ru,Yes,0,2,46,
sale-eva.ru,No,0,0,0,
salebaellerryleather.ru,No,0,0,0,
sales-pulse.ru,No,0,0,0,
salesgod.ru,No,0,0,0,
salomonsports.ru,No,0,0,0,
salon-rai.ru,No,0,0,0,
salonkrasotylira.ru,Yes,1,9,118,
salvers.ru,No,0,0,0,
sam-kopti.ru,No,0,0,0,
sam-sebe-remonter.ru,Yes,0,1,5,
samara-agregat.ru,No,0,0,0,
samara-project.ru,No,0,0,0,
samatnazirov.ru,No,0,0,0,
samokat21.ru,No,0,0,0,
samooboronarf.ru,No,0,0,0,
samovar-ekb.ru,No,0,0,0,
samoye.ru,No,0,0,0,
samp-project.ru,No,0,0,0,
sample-biz.ru,No,0,0,0,
samsebeadvocat.ru,No,0,0,0,
samsebebeatmaker.ru,No,0,0,0,
samshus.ru,No,0,0,0,
samssebe.ru,No,0,0,0,
sancella.ru,No,0,0,0,
sandero-ivanovo.ru,No,0,0,0,
sansia.ru,No,0,0,0,
sansira.ru,No,0,0,0,
santeh22.ru,No,0,0,0,
santehnik-onlajn.ru,No,0,0,0,
santehnik-work.ru,Yes,0,10,38,
santehnik2018.ru,No,0,0,0,
santehnikvnoginske.ru,No,0,0,0,
santekhnik2017.ru,No,0,0,0,
sapataria.ru,No,0,0,0,
sapateria.ru,No,0,0,0,
sapraliev.ru,No,0,0,0,
saticcyx.ru,No,0,0,0,
saunochka.ru,No,0,0,0,
saunushka.ru,No,0,0,0,
sawan.ru,No,0,0,0,
saxarshop.ru,No,0,0,0,
saytvoronkatu.ru,No,0,0,0,
sbbox.ru,No,0,0,0,
sbcproject.ru,No,0,0,0,
sborka-mebelii.ru,No,0,0,0,
sbsev.ru,No,0,0,0,
scandiwood.ru,No,0,0,0,
schizophasia.ru,No,0,0,0,
school2-tmn.ru,No,0,0,0,
school21nh.ru,No,0,0,0,
school7-sayansk.ru,Yes,0,0,27,
scribblers.ru,No,0,0,0,
script365.ru,No,0,0,0,
sdelalauto.ru,No,0,0,0,
sdosmv.ru,No,0,0,0,
sdpaint.ru,No,0,0,0,
seafoodnhatrang.ru,No,0,0,0,
search-module.ru,No,0,0,0,
seatman.ru,No,0,0,0,
sebe-biznes.ru,No,0,0,0,
sebebiznes.ru,No,0,0,0,
sebemagaz.ru,No,0,0,0,
secret-doors.ru,No,0,0,0,
secretbutton.ru,No,0,0,0,
security-scan.ru,No,0,0,0,
seedgarden.ru,No,0,0,0,
seemme.ru,No,0,0,0,
seetalk.ru,No,0,0,0,
segodnox.ru,No,0,0,0,
sekretdostatkavbiznese.ru,No,0,0,0,
seksta.ru,No,0,0,0,
selfgirl.ru,No,0,0,0,
selfiering1.ru,No,0,0,0,
selfring.ru,No,0,0,0,
semelook.ru,No,0,0,0,
semfest.ru,No,0,0,0,
sendeckaya777.ru,No,0,0,0,
sendmoney-bank.ru,No,0,0,0,
sendmoney-binbank.ru,No,0,0,0,
sendmoney-mdm.ru,No,0,0,0,
sendmoney-mdmbank.ru,No,0,0,0,
sendmoney-mdmgroup.ru,No,0,0,0,
sendmoney-online.ru,No,0,0,0,
seo-78.ru,No,0,0,0,
seo-invite.ru,No,0,0,0,
seobaks.ru,No,0,0,0,
seondes.ru,No,0,0,0,
sergeevacoach.ru,No,0,0,0,
sergeynefedov.ru,No,0,0,0,
server0k.ru,No,0,0,0,
serverteam.ru,No,0,0,0,
service-credits.ru,No,0,0,0,
service-technical.ru,No,0,0,0,
servicelom.ru,No,0,0,0,
servicemedica.ru,No,0,0,0,
servisokon-moskva.ru,No,0,0,0,
ses40.ru,No,0,0,0,
setka-dver.ru,No,0,0,0,
seva-fialkovskiy.ru,No,0,0,0,
sevastopolmedia.ru,Yes,615,4521,11720,
sever-party.ru,No,0,0,0,
severgasnefteprom.ru,No,0,0,0,
severgrass.ru,No,0,0,0,
sevspace.ru,Yes,0,6,17,
sexxxpert.ru,No,0,0,0,
sexybstore.ru,No,0,0,0,
sgm-rest.ru,No,0,0,0,
shalaevfedor.ru,No,0,0,0,
shark-shoping.ru,No,0,0,0,
shatun33.ru,No,0,0,0,
shdz.ru,No,0,0,0,
sherlok-holmes.ru,No,0,0,0,
shertishop.ru,No,0,0,0,
shg-vostok.ru,No,0,0,0,
shift2b.ru,No,0,0,0,
shilovtsy.ru,No,0,0,0,
shkarupa.ru,No,0,0,0,
shkola-naturoed.ru,No,0,0,0,
shkola36vladimir.ru,No,0,0,0,
shkolasamuray.ru,No,0,0,0,
shomsu.ru,No,0,0,0,
shop-for-sales.ru,No,0,0,0,
shop-pb.ru,No,0,0,0,
shop-syma.ru,No,0,0,0,
shop-vrboxlife.ru,No,0,0,0,
shop24up.ru,No,0,0,0,
shop4lady.ru,No,0,0,0,
shopinsite.ru,No,0,0,0,
shopnhatrang.ru,No,0,0,0,
shopskma-kz.ru,No,0,0,0,
shopsyma.ru,No,0,0,0,
shoptrening.ru,No,0,0,0,
shopykt.ru,No,0,0,0,
shopza.ru,No,0,0,0,
shopza1.ru,No,0,0,0,
shopza2.ru,No,0,0,0,
short-trips.ru,No,0,0,0,
shovdapar.ru,No,0,0,0,
showroom19.ru,No,0,0,0,
showsbox.ru,No,0,0,0,
shubu-kuplju.ru,No,0,0,0,
shupis1.ru,No,0,0,0,
shvei-ka.ru,No,0,0,0,
shvejnoe.ru,No,0,0,0,
sia-vl.ru,No,0,0,0,
siamik.ru,No,0,0,0,
sib-red.ru,No,0,0,0,
sibirstroy38.ru,No,0,0,0,
sibmarket124.ru,No,0,0,0,
sigitlem.ru,No,0,0,0,
signalsv.ru,No,0,0,0,
sigway-cena.ru,No,0,0,0,
sihyqkuj.ru,No,0,0,0,
siktnsk.ru,No,0,0,0,
sila-ampera.ru,No,0,0,0,
siladyhaniya.ru,No,0,0,0,
silapriroda.ru,No,0,0,0,
silikat33.ru,No,0,0,0,
silkstories.ru,No,0,0,0,
silorboons.ru,No,0,0,0,
silvercentr.ru,No,0,0,0,
silverkitstudio.ru,No,0,0,0,
sim-clubos.ru,No,0,0,0,
simakproduction.ru,No,0,0,0,
simbirkr.ru,No,0,0,0,
simeiz2017.ru,No,0,0,0,
simerg.ru,No,0,0,0,
simergo.ru,No,0,0,0,
simplexclinic.ru,No,0,0,0,
simplist.ru,No,0,0,0,
sims-clubos.ru,No,0,0,0,
sims-winer.ru,No,0,0,0,
simuran-vl.ru,No,0,0,0,
siniy-lotos.ru,No,0,0,0,
sis-print.ru,No,0,0,0,
sitepro100.ru,No,0,0,0,
sivantos.ru,No,0,0,0,
sk-motostrelki.ru,No,0,0,0,
skaymoon-official.ru,No,0,0,0,
skif-paralympic.ru,No,0,0,0,
